ID,step,angle,x,y,time,states
C7,38.758082208339815,-0.2679346867487107,492513.0033898075,4315580.5406744825,2022-02-15T19:00:38Z,1
C7,76.71518412969854,2.539982178711339,492477.4805423247,4315565.038537753,2022-02-15T18:00:21Z,1
C7,47.99960332541714,1.8684460062753185,492552.8133738475,4315550.5408148,2022-02-15T17:00:22Z,1
C7,23.800869920717137,1.2747273294999162,492547.6621467819,4315598.263207648,2022-02-15T16:00:11Z,1
C7,20.87446811385333,2.0530571798222637,492524.2830708961,4315602.724173878,2022-02-15T15:00:12Z,1
C7,174.25069773137352,2.097940964692637,492530.3264815876,4315582.743668223,2022-02-15T14:00:15Z,2
C7,319.96701255768335,2.6372222422749885,492649.09417769796,4315710.248727026,2022-02-15T13:00:12Z,2
C7,358.6421446680375,1.1128080876694286,492345.0188706773,4315610.664105797,2022-02-15T12:00:12Z,2
C7,316.18382232266146,3.061193908763358,492294.4412634215,4315255.606232238,2022-02-15T11:00:21Z,2
C7,149.02722492590127,-1.2379305655790633,492364.0267610498,4315564.037858402,2022-02-15T10:00:21Z,2
C7,3.4170454927947502,2.322727913356013,492512.1373403223,4315580.5414966885,2022-02-15T09:00:19Z,1
C7,4.222969412359088,-0.20115859828260696,492509.54129978066,4315582.76338179,2022-02-15T08:00:12Z,1
C7,145.51318519256725,0.8928410230588129,492506.9463150242,4315586.0949767195,2022-02-15T07:00:15Z,2
C7,159.27783576092273,2.325976837546435,492361.45225257194,4315588.453971424,2022-02-15T06:00:12Z,2
C7,292.3824841712233,-0.3954619639399899,492468.7299582323,4315470.721550941,2022-02-15T05:00:15Z,2
C7,318.0644595116536,1.3593390333859507,492567.2016307176,4315195.420176501,2022-02-15T04:00:12Z,2
C7,215.00186261276278,0.001664402457116132,492882.4970825381,4315237.298314781,2022-02-15T03:00:10Z,2
C7,11.68344060374174,-1.1598154015495281,493095.5797688389,4315265.961352404,2022-02-15T02:00:13Z,1
C7,10.286726345059913,3.1255982632309953,493101.6336215075,4315255.968672473,2022-02-15T01:00:10Z,1
C7,34.875827769507964,2.914616047251502,493096.4448815004,4315264.850885938,2022-02-15T00:00:38Z,1
C7,26.233454150466414,3.0722053170562043,493106.80879587604,4315231.550545978,2022-02-14T23:00:13Z,1
C7,147.76024234112163,0.04588027185526844,493100.76850713644,4315257.079138353,2022-02-14T22:00:15Z,2
C7,37.88881348400667,2.954057582837512,493060.1874962403,4315399.157534921,2022-02-14T21:00:12Z,1
C7,5.61573089360278,2.8951913293533584,493063.6185919015,4315361.42439604,2022-02-14T20:00:16Z,1
C7,88.87646878384416,-0.20358975208589758,493064.48954439006,4315366.972177149,2022-02-14T19:00:12Z,1
C7,74.27207361430487,3.0409620736575347,493095.74102407426,4315450.172968738,2022-02-14T18:00:11Z,1
C7,23.0606393512263,-1.5596572362958678,493062.77203944576,4315383.619328931,2022-02-14T17:00:12Z,1
C7,12.329081820882342,-0.9819187762279986,493041.99514562404,4315393.625015834,2022-02-14T16:00:09Z,1
