ID,step,angle,TimeNum,locType,time,nu.x,nu.y,se.mu.x,se.nu.x,se.mu.y,se.nu.y,speed,x,y,hour,State
35076,537.0564073833156,0.790181349520076,NA,p,2022-01-01T00:00:13Z,-1.9685264052774265,5.647798565760711,2.789976702411688e-143,3.931549312929954e-143,2.789976702411688e-143,3.931549312929954e-143,5.981030416883299,492342.79077599716,4315522.468685577,16,meandering
35076,506.7198510678614,0.229554862644033,NA,p,2022-01-01T01:00:13Z,-304.0766538068966,-456.8248593418835,0,1.9982317182949523e-143,0,1.9982317182949523e-143,548.7727794844884,491951.2840078349,4315154.838388682,17,meandering
35076,586.7494135017862,-1.06506985115596,NA,p,2022-01-01T02:00:13Z,-258.6953022698505,-388.6468875275099,2.782976823475179e-143,3.9271134437395607e-143,2.782976823475179e-143,3.9271134437395607e-143,466.87221228223706,491670.50900861766,4314733.020409833,18,meandering
35076,14.462819896915171,-0.960326729801126,NA,p,2022-01-01T03:00:13Z,-7.903495973930831,13.52284512057139,0,2.0103954834807996e-143,0,2.0103954834807996e-143,15.663096397740208,491085.70998415485,4314780.821824373,19,resting
35076,695.3480368036936,-1.90015407622607,456777.0030555556,p,2022-01-01T04:00:13Z,-6.7239534978012525,11.504653389918506,2.7908099182853705e-143,3.9316039983701297e-143,2.7908099182853705e-143,3.9316039983701297e-143,13.32548686775673,491078.4121398511,4314793.308402282,20,traveling
35076,917.871374509033,0.359207435567505,NA,p,2022-01-01T05:00:13Z,842.864259690257,526.97934337937,0,2.0107113169224462e-143,0,2.0107113169224462e-143,994.0459690636832,491759.96115646715,4314931.148274004,21,traveling
35076,1621.8401830742994,-3.03981400852528,456775.00333333336,p,2022-01-01T06:00:13Z,717.0725595115696,448.3312967922482,2.79063433649054e-143,3.9317209972224623e-143,2.79063433649054e-143,3.9317209972224623e-143,845.6914373977618,492538.2360055619,4315417.744738654,22,traveling
35076,637.9545499136484,-2.9771444578945,456774.00333333336,p,2022-01-01T07:00:13Z,-334.8472597553199,-303.87299425773887,2.789971326017527e-143,3.9315454976383003e-143,2.789971326017527e-143,3.9315454976383003e-143,452.17417441159824,491257.53136061586,4314422.676302893,23,traveling
35076,177.02946854677407,-1.1131208428925,NA,p,2022-01-01T08:00:13Z,54.78464041286856,277.0434397011606,0,2.0113602362580398e-143,0,2.0113602362580398e-143,282.40825821249973,491690.42570198886,4314891.279009845,0,resting
35076,9.107715321932242,2.05685107538995,NA,p,2022-01-01T09:00:13Z,190.8211071984069,-134.8277796554683,0,2.011141466928669e-143,0,2.011141466928669e-143,233.64765164505596,491860.15730639664,4314840.973789449,1,resting
35076,22.78183273069057,0.0304173252237678,NA,p,2022-01-01T10:00:13Z,-53.1353384368434,46.822511888630444,0,2.0109450514621224e-143,0,2.0109450514621224e-143,70.82169025347267,491858.36644008756,4314849.903698533,2,resting
35076,949.2439415738359,1.82286411409199,NA,p,2022-01-01T11:00:13Z,7.950212778602939,14.357755627554337,0,2.0109301330478884e-143,0,2.0109301330478884e-143,16.411917312904965,491853.2095506055,4314872.094200858,3,traveling
35076,1064.5151063920246,0.00209885810112453,NA,p,2022-01-01T12:00:13Z,-1021.2437232869006,-534.926937611453,0,2.0109301330478884e-143,0,2.0109301330478884e-143,1152.8597360196334,491011.41327568196,4314433.410838808,4,traveling
35076,1375.257497525077,3.07876780693152,NA,p,2022-01-01T13:00:13Z,-868.830113655047,-455.09276718613285,2.7907687113051835e-143,3.931802385675047e-143,2.7907687113051835e-143,3.931802385675047e-143,980.8033407054513,490068.42833416583,4313939.475810884,5,traveling
35076,385.7562478954303,-2.81558310507118,NA,p,2022-01-01T14:00:13Z,261.99004010257704,89.81721786128185,2.7876208493982814e-143,3.930801444998207e-143,2.7876208493982814e-143,3.930801444998207e-143,276.9583249106098,491324.33980866283,4314499.8502863245,6,meandering
35076,549.8289472350696,-2.63155078761495,NA,p,2022-01-01T15:00:13Z,54.813758530492976,-170.49644841786534,0,2.0055672514278841e-143,0,2.0055672514278841e-143,179.0910021395408,491040.955613556,4314238.122793015,7,meandering
35076,85.8281823586525,-2.87892347229934,NA,p,2022-01-01T16:00:13Z,191.68644042264225,678.7577555966883,0,2.010726236960168e-143,0,2.010726236960168e-143,705.3054531368355,491211.3353129931,4314760.887203852,8,resting
35076,144.47084919131242,-1.04114577987625,NA,p,2022-01-01T17:00:13Z,-56.64967868862624,-285.09319198724165,0,2.010915214522979e-143,0,2.010915214522979e-143,290.66701603896996,491206.8403889979,4314675.176804569,9,resting
35076,129.53016928418182,-0.447205391646051,NA,p,2022-01-01T18:00:13Z,-140.21660963526384,-4.214777309018729,0,2.0116038377374402e-143,0,2.0116038377374402e-143,140.27994142204574,491078.5128591149,4314608.815133853,10,resting
35076,247.94870717991856,0.703670174843514,NA,p,2022-01-01T19:00:13Z,-119.2902439523804,-3.585750751680949,2.791555122149659e-143,3.9320516273314613e-143,2.791555122149659e-143,3.9320516273314613e-143,119.34412390508217,490949.0411684484,4314604.923338542,11,resting
35076,154.39255287968228,-3.09022989794314,NA,p,2022-01-01T20:00:13Z,-137.48072504078704,-82.20051232382292,2.786975062679965e-143,3.930634808780891e-143,2.786975062679965e-143,3.930634808780891e-143,160.18075409998372,490764.8925441676,4314438.887662955,12,resting
35076,18.984673914515035,1.59463131633904,NA,p,2022-01-01T21:00:13Z,-14.876155989550703,14.192345915764843,0,2.0002399856017273e-143,0,2.0002399856017273e-143,20.560221293025332,490874.0989748814,4314548.025263604,13,resting
35076,7.389678819433469,-0.43437451614101,NA,p,2022-01-01T22:00:13Z,-12.655991909113094,12.074235790981312,2.7845753715782222e-143,3.9278531031595356e-143,2.7845753715782222e-143,3.9278531031595356e-143,17.49174951626481,490860.3627914749,4314561.130037889,14,resting
35076,34.66593996683841,2.70398531147527,NA,p,2022-01-01T23:00:13Z,-6.3954950917532285,8.193343011359852,2.786472680648421e-143,3.9303320470413173e-143,2.786472680648421e-143,3.9303320470413173e-143,10.393903365456067,490857.65929505747,4314568.007425487,15,resting
35076,58.228993560757395,-2.81433330532222,NA,p,2022-01-02T00:00:13Z,-3.627851670412365,-13.576063125507318,2.769584806428573e-143,3.9248439459423087e-143,2.769584806428573e-143,3.9248439459423087e-143,14.052430314015911,490855.4745730288,4314533.410396952,16,resting
35076,1303.1614661825852,-0.538406517632104,NA,p,2022-01-02T01:00:13Z,-8.87211767234927,21.998132248338713,2.7799748200298497e-143,3.927305692201715e-143,2.7799748200298497e-143,3.927305692201715e-143,23.71987129828937,490840.26908011833,4314589.619014409,17,traveling
35076,2076.177372338858,-2.61397431906717,456755.005,p,2022-01-02T02:00:13Z,168.35760604394753,619.9687482372952,2.782942687156887e-143,3.9288738844610413e-143,2.782942687156887e-143,3.9288738844610413e-143,642.4216156884572,491193.1490541626,4315844.09321935,18,traveling
35076,1308.4659235787553,2.77310348915846,NA,p,2022-01-02T03:00:13Z,320.9532512385442,-729.7486159939925,2.7887452375575645e-143,3.930806533015838e-143,2.7887452375575645e-143,3.930806533015838e-143,797.210155495864,491713.6546473657,4313834.220982402,19,traveling
35076,1305.7315467356,-1.57253935724256,NA,p,2022-01-02T04:00:13Z,201.89783841905574,340.32220223657043,2.774016942990795e-143,3.926401660553845e-143,2.774016942990795e-143,3.926401660553845e-143,395.70435743549285,491863.9032877186,4315134.031899127,20,traveling
35076,3478.523326346676,-2.85107073840514,NA,p,2022-01-02T05:00:13Z,713.4842032428415,61.97652828188262,2.7767859118052286e-143,3.926499713485281e-143,2.7767859118052286e-143,3.926499713485281e-143,716.1709281553863,493160.7346035419,4314981.8365955185,21,traveling
35076,1919.7592583980183,-3.10630046544795,NA,p,2022-01-02T06:00:13Z,-1384.6582942621321,-268.28087399904047,2.7783610276564123e-143,3.9272280300486745e-143,2.7783610276564123e-143,3.9272280300486745e-143,1410.4088837009665,489734.55409401754,4314380.661373064,22,traveling
35076,324.52319610355073,-2.72715453934058,NA,p,2022-01-02T07:00:13Z,360.70990422107343,86.67201893156593,2.7785571795448074e-143,3.927347705513225e-143,2.7785571795448074e-143,3.927347705513225e-143,370.9766486840509,491612.5415804816,4314778.95600131,23,meandering
35076,531.1514015517945,-1.80314292745816,NA,p,2022-01-02T08:00:13Z,184.33796072051814,-114.44382787266193,3.1622776601683785e-146,2.0076678012061651e-143,3.1622776601683785e-146,2.0076678012061651e-143,216.97436139034207,491349.06693177886,4314589.492510631,0,meandering
35076,83.22468745934617,-2.46687084030958,NA,p,2022-01-02T09:00:13Z,-294.21705172035774,624.8309867597516,0,2.0114174106833216e-143,0,2.0114174106833216e-143,690.6355301736108,491146.59855523286,4315080.540744381,1,meandering
35076,251.6816672790966,-0.407508382445978,NA,p,2022-01-02T10:00:13Z,166.7489815263005,-215.6120503311447,0,2.0109649425089432e-143,0,2.0109649425089432e-143,272.56885201368584,491219.4349242258,4315040.276467973,2,meandering
35076,406.045846854816,-1.72036514759409,NA,p,2022-01-02T11:00:13Z,141.86284161930507,-183.43343310025807,2.790790210675105e-143,3.9318151024685775e-143,2.790790210675105e-143,3.9318151024685775e-143,231.88982343184207,491373.4057883858,4314841.186953849,3,meandering
35076,518.9676985293402,-1.49600580217992,NA,p,2022-01-02T12:00:13Z,-309.6607162105176,469.0372289651875,0,2.0061056801674227e-143,0,2.0061056801674227e-143,562.037081800972,491018.77911077504,4314643.416507941,4,meandering
35076,659.7456731061048,3.13963928452736,NA,p,2022-01-02T13:00:13Z,-263.44598172291967,399.036644885002,2.787805588630598e-143,3.9300178116644703e-143,2.787805588630598e-143,3.9300178116644703e-143,478.1569086053574,490732.84796064196,4315076.511012062,5,meandering
35076,126.08379681052485,-3.07203597898747,456743.00333333336,p,2022-01-02T14:00:13Z,70.92726823685285,-108.57166195548763,2.770097471209271e-143,3.9251560478533835e-143,2.770097471209271e-143,3.9251560478533835e-143,129.68609470301416,491095.26616048405,4314525.223971034,6,meandering
35076,536.1466411016412,-0.715311383563749,NA,p,2022-01-02T15:00:13Z,8.578072407556544,-34.40124324603687,0,2.0109475378537346e-143,0,2.0109475378537346e-143,35.45460284789946,491018.84968222346,4314625.5117851915,7,meandering
35076,509.2696847353403,-3.12792033304061,NA,p,2022-01-02T16:00:13Z,39.34097802509752,656.8236501466004,0,2.0111116329035535e-143,0,2.0111116329035535e-143,658.0007750328831,491053.24253579293,4315160.554168922,8,meandering
35076,731.5669237997515,-0.00206394674444099,NA,p,2022-01-02T17:00:13Z,-41.64199605760569,-791.1849186823179,0,2.0109425650674358e-143,0,2.0109425650674358e-143,792.2800208171399,491027.5251855333,4314651.93424237,9,meandering
35076,1325.886038478127,-3.09291450152647,456739.00333333336,p,2022-01-02T18:00:13Z,-35.4272142315909,-673.1060051057007,2.790775877780227e-143,3.931806200717425e-143,2.790775877780227e-143,3.931806200717425e-143,674.0376707703855,490989.0742513228,4313921.3785020895,10,meandering
35076,6.967224114427515,3.04144266400256,NA,p,2022-01-02T19:00:13Z,-11.71172640337458,374.46571338741614,2.789982078795489e-143,3.931551856455666e-143,2.789982078795489e-143,3.931551856455666e-143,374.6488156101578,490994.2528472192,4315247.254427346,11,resting
35076,119.10341941976054,-1.07010612076358,NA,p,2022-01-02T20:00:13Z,-118.97407572082462,-49.830111763412845,0,2.0097661555514358e-143,0,2.0097661555514358e-143,128.98787048392853,490993.52917499584,4315240.324888374,12,resting
35076,300.7402978855913,2.86844980885153,NA,p,2022-01-02T21:00:13Z,-101.21801228587694,-42.39330992165815,2.7900537629228574e-143,3.9313712620407645e-143,2.7900537629228574e-143,3.9313712620407645e-143,109.7373169765768,490883.67218466406,4315194.313300782,13,resting
35076,176.27521171095117,-3.12415768783388,NA,p,2022-01-02T22:00:13Z,104.60130298640695,1.009044017813011,2.782849259302414e-143,3.9292671072351383e-143,2.782849259302414e-143,3.9292671072351383e-143,104.6061697811558,491182.1222242384,4315231.357877313,14,resting
35076,38.77398314730304,-3.07065528291231,456734.0036111111,p,2022-01-02T23:00:13Z,-43.15422829090585,-11.663922555062861,2.773625785862252e-143,3.9259381044535068e-143,2.773625785862252e-143,3.9259381044535068e-143,44.70273491358356,491007.59455643164,4315206.598163388,15,resting
35076,465.2504256506379,-1.5004058625735,NA,p,2022-01-03T00:00:13Z,11.174133070094946,-16.616572616750364,0,2.0103606641595429e-143,0,2.0103606641595429e-143,20.02427864857877,491045.5015789113,4315214.751654409,16,meandering
35076,283.6151724267518,2.3863777579493,NA,p,2022-01-03T01:00:13Z,153.85100312618823,-536.3734382243714,0,2.0129157955562865e-143,0,2.0129157955562865e-143,558.0023265144761,491175.08384759235,4314767.9111971855,17,meandering
35076,350.4023817593706,1.61517474117906,NA,p,2022-01-03T02:00:13Z,115.32234803095228,448.30472750498404,0,2.0116137800283627e-143,0,2.0116137800283627e-143,462.89995966589805,491304.2773032569,4315020.392121305,18,meandering
35076,449.63813602886427,2.50564855221783,NA,p,2022-01-03T03:00:13Z,-416.6144830915205,56.56820424681837,0,2.010979860664944e-143,0,2.010979860664944e-143,420.4373785159029,490985.5667409127,4315166.012884223,19,meandering
35076,570.7494819706403,0.14611783707199,NA,p,2022-01-03T04:00:13Z,375.24955001444476,-491.1776532656342,0,2.0109326194579464e-143,0,2.0109326194579464e-143,618.1162607904591,491203.60465770465,4314772.777687156,20,meandering
35076,539.5846234019881,-2.32629579936558,NA,p,2022-01-03T05:00:13Z,319.2461326848844,-417.87276296601755,2.7907705029256697e-143,3.931803657356251e-143,2.7907705029256697e-143,3.931803657356251e-143,525.8666554014509,491550.0985130945,4314319.239398423,21,meandering
35076,130.754014455949,-1.92746069393568,NA,p,2022-01-03T06:00:13Z,62.83698692954323,126.89991877194376,0,1.9994074122099273e-143,0,1.9994074122099273e-143,141.6053541032595,491013.3797755393,4314374.778236806,22,meandering
35076,531.2312969667989,-2.4605478716407,456726.0030555556,p,2022-01-03T07:00:13Z,53.458998328059565,107.96097771312328,2.783697181806957e-143,3.927546307811022e-143,2.783697181806957e-143,3.927546307811022e-143,120.47172784937128,491071.40151030605,4314491.953706044,23,meandering
35076,718.0880666289846,2.87592383000927,NA,p,2022-01-03T08:00:13Z,190.705965491635,-481.61010619478554,0,2.0113179758556322e-143,0,2.0113179758556322e-143,517.9933007897392,491187.98966702435,4313973.6739624785,0,meandering
35076,3.3869579970170807,-0.49596612487302,NA,p,2022-01-03T09:00:13Z,-12.318857564294262,996.8541865661051,0,2.011138980776813e-143,0,2.011138980776813e-143,996.9303002347058,491219.86223104846,4314691.054343516,1,resting
35076,3.5956517612272094,2.37589377532192,NA,p,2022-01-03T10:00:13Z,5.397828079307656,-262.60637254998414,0,2.011621236714307e-143,0,2.011621236714307e-143,262.6618423978535,491221.6046512514,4314693.958729219,2,resting
35076,63.86869194275615,-1.75388549184035,NA,p,2022-01-03T11:00:13Z,-5.640857198576088,68.93879179475891,0,2.0111613560328764e-143,0,2.0111613560328764e-143,69.16918594327858,491218.1342618983,4314693.017926728,3,resting
35076,570.0632935359118,-1.62987713984338,NA,p,2022-01-03T12:00:13Z,-4.79899801506434,58.65015073728413,2.7909102457800385e-143,3.9318875874063328e-143,2.7909102457800385e-143,3.9318875874063328e-143,58.84616014197309,491212.9256684213,4314756.673879824,4,meandering
35076,905.8360339200515,-1.77937011728249,NA,p,2022-01-03T13:00:13Z,-181.4298051582092,-964.0888945068745,0,2.0109201873769127e-143,0,2.0109201873769127e-143,981.0118096696049,491782.84388163884,4314769.534240626,5,traveling
35076,1838.3820902190462,-2.63387912414398,NA,p,2022-01-03T14:00:13Z,-154.35265318319713,-820.2052504098074,2.791134178071702e-143,3.9317972989461185e-143,2.791134178071702e-143,3.9317972989461185e-143,834.6025367469878,491615.31719794404,4313879.324304376,6,traveling
35076,1141.0689217807396,-2.92050814793332,NA,p,2022-01-03T15:00:13Z,-344.7751675546666,519.2218460221209,2.7837977656431864e-143,3.929615757297397e-143,2.7837977656431864e-143,3.929615757297397e-143,623.2665894695202,491034.0558405466,4315623.3953877995,7,traveling
35076,1352.1819850306767,-0.983206922000626,NA,p,2022-01-03T16:00:13Z,-624.3038931403231,-1324.655684220068,3.1622776601683785e-146,2.0093581064608664e-143,3.1622776601683785e-146,2.0093581064608664e-143,1464.400229693611,491623.4445303932,4314646.328728592,8,traveling
35076,4143.453522066214,3.02699357825194,NA,p,2022-01-03T17:00:13Z,-531.1308261328853,-1126.9599238960514,2.7912846504790577e-143,3.931219912444481e-143,2.7912846504790577e-143,3.931219912444481e-143,1245.8485560197093,491046.98157964286,4313423.182544747,9,traveling
35076,2143.668077568129,-3.08123776616854,NA,p,2022-01-03T18:00:13Z,848.4851880814813,1259.8504084587528,2.7879956958359882e-143,3.931026583476636e-143,2.7879956958359882e-143,3.931026583476636e-143,1518.930599496683,493230.41816491494,4316944.661178449,10,traveling
35076,612.8879422121714,-2.89191572138245,NA,p,2022-01-03T19:00:13Z,-154.5922099890132,-412.3248583467623,2.7878719482788293e-143,3.9307276680024516e-143,2.7878719482788293e-143,3.9307276680024516e-143,440.35274519408273,492212.73917410296,4315057.959745142,11,meandering
35076,155.14034352616414,-2.66680403273403,NA,p,2022-01-03T20:00:13Z,10.462181280452882,124.42932100705343,2.7690666297508977e-143,3.9247560433739055e-143,2.7690666297508977e-143,3.9247560433739055e-143,124.86838336192795,492361.3921757903,4315652.546925291,12,resting
35076,50.55092922789928,3.13247504852776,NA,p,2022-01-03T21:00:13Z,21.432306738747393,-23.935152503899474,2.7806384159038003e-143,3.927482654321976e-143,2.7806384159038003e-143,3.927482654321976e-143,32.128418845761495,492396.7304955344,4315501.484920316,13,resting
35076,63.868606959875116,2.14521347505843,NA,p,2022-01-03T22:00:13Z,3.2074819103391565,14.42067249932487,2.7870073555697688e-143,3.930206101465926e-143,2.7870073555697688e-143,3.930206101465926e-143,14.773074681254998,492385.6651170397,4315550.809902268,14,resting
35076,53.02018837634505,2.55076355065997,NA,p,2022-01-03T23:00:13Z,-20.48278485728988,-16.409775161334615,2.7831654639995797e-143,3.9292327495326603e-143,2.7831654639995797e-143,3.9292327495326603e-143,26.245479541352985,492340.94344937307,4315505.21197034,15,resting
35076,195.56261286693723,3.07730559208749,NA,p,2022-01-04T00:00:13Z,17.074290377402846,-1.341743375640819,2.782383869993498e-143,3.9287618914869344e-143,2.782383869993498e-143,3.9287618914869344e-143,17.126928130226606,492392.86130621773,4315515.967272108,16,resting
35076,1375.6000019835446,0.668631024851549,NA,p,2022-01-04T01:00:13Z,-228.8788989161907,-69.16349782423035,0,2.0079940238954892e-143,0,2.0079940238954892e-143,239.10068966937374,492199.21162877337,4315488.681048899,17,traveling
35076,1486.5306818928275,0.019535282455835,NA,p,2022-01-04T02:00:13Z,-1088.6776789931141,-1185.9824549531877,0,2.0117554523350988e-143,0,2.0117554523350988e-143,1609.8985906555183,491249.3581160301,4314493.666642075,18,traveling
35076,2266.6659854666195,3.12058615723899,NA,p,2022-01-04T03:00:13Z,-926.2000147515939,-1008.9827213952843,2.7916482586457767e-143,3.9321075773686547e-143,2.7916482586457767e-143,3.9321075773686547e-143,1369.6322861995066,490244.1067406277,4313398.567039089,19,traveling
35076,751.6102919230051,3.12376799310802,NA,p,2022-01-04T04:00:13Z,391.8586941398613,392.5966885244874,2.77045664106118e-143,3.9253751413081514e-143,2.77045664106118e-143,3.9253751413081514e-143,554.6939660870585,491811.65285791183,4315035.8128544325,20,meandering
35076,252.77949845058646,-1.87034901288443,NA,p,2022-01-04T05:00:13Z,-101.66135471272213,-103.40034427465741,2.7753216029858588e-143,3.9258387638821836e-143,2.7753216029858588e-143,3.9258387638821836e-143,145.00573174238178,491282.27182542725,4314502.264587291,21,meandering
35076,488.8668004510883,2.77037698533419,NA,p,2022-01-04T06:00:13Z,-294.16715538299286,104.21417190895681,0,2.009942785255341e-143,0,2.009942785255341e-143,312.0815741641782,491163.3594483321,4314725.328079172,22,meandering
35076,608.3397000877746,-2.60552431097143,NA,p,2022-01-04T07:00:13Z,148.43977716468913,-615.2874024889686,0,2.0118971146656576e-143,0,2.0118971146656576e-143,632.9399300931524,491221.1791011581,4314239.892567152,23,meandering
35076,824.8198515775468,-0.0768020969349834,NA,p,2022-01-04T08:00:13Z,-487.9018560690619,748.2558002211318,0,2.011181244940395e-143,0,2.011181244940395e-143,893.2720547068525,490850.7873558225,4314722.476389602,0,traveling
35076,1044.0924418927402,-3.11952417941229,NA,p,2022-01-04T09:00:13Z,-415.0858559959081,636.5837626465762,2.7909227864632867e-143,3.931893945670457e-143,2.7909227864632867e-143,3.931893945670457e-143,759.9573374296272,490400.27383713954,4315413.392706561,1,traveling
35076,1244.7105125132064,1.9835202951897,NA,p,2022-01-04T10:00:13Z,120.06967972875276,-163.6205277601299,2.786058147275465e-143,3.9303066038160422e-143,2.786058147275465e-143,3.9303066038160422e-143,202.9492672927614,490989.7136976133,4314551.59825421,2,traveling
35076,1649.642388242187,-2.57194012438917,NA,p,2022-01-04T11:00:13Z,369.2331806241665,448.5784803160526,2.778911657465922e-143,3.9277869086802547e-143,2.778911657465922e-143,3.9277869086802547e-143,580.9955203583738,491648.9740387064,4315607.3823526995,3,traveling
35076,895.8115740241699,-2.59872127176328,NA,p,2022-01-04T12:00:13Z,156.78605256462717,-626.7107342646415,2.746277480517946e-143,3.9170103395319234e-143,2.746277480517946e-143,3.9170103395319234e-143,646.0249304178005,491667.88710221,4313957.848386661,4,traveling
35076,50.842521923596486,2.60234099298089,NA,p,2022-01-04T13:00:13Z,-168.93584830573585,124.31389644721617,2.749248988360275e-143,3.916310763971622e-143,2.749248988360275e-143,3.916310763971622e-143,209.74571674450894,491196.35039367666,4314719.51203202,5,meandering
35076,237.59639077722494,-1.90322331488136,NA,p,2022-01-04T14:00:13Z,-244.46643866761673,80.29308787421765,0,1.982753136424199e-143,0,1.982753136424199e-143,257.3146315218092,491197.11731996434,4314668.675294717,6,meandering
35076,438.69626403385536,3.13970992920339,NA,p,2022-01-04T15:00:13Z,-207.98150221067257,68.30989613228012,2.774242238882538e-143,3.9214308613056017e-143,2.774242238882538e-143,3.9214308613056017e-143,218.91219055002603,490971.3845540114,4314742.815454452,7,meandering
35076,374.3151421309365,0.269491823382457,NA,p,2022-01-04T16:00:13Z,404.87851559821434,-20.15242824233342,0,2.0101218868516402e-143,0,2.0101218868516402e-143,405.3797389572842,491387.9174384734,4314605.139137538,8,meandering
35076,1555.2793801706152,2.85709865436351,NA,p,2022-01-04T17:00:13Z,344.4531787098773,-17.14481677680076,2.7902723881370426e-143,3.9315035291857483e-143,2.7902723881370426e-143,3.9315035291857483e-143,344.8795979260715,491761.7697664208,4314586.531007144,9,traveling
35076,871.997040311867,3.1351709465625,NA,p,2022-01-04T18:00:13Z,-576.6184914377302,241.3700417339746,2.783652277135202e-143,3.929526689055565e-143,2.783652277135202e-143,3.929526689055565e-143,625.0986975786979,490292.553051671,4315096.723319398,10,traveling
35076,292.09251363810165,-2.69897373036346,NA,p,2022-01-04T19:00:13Z,169.66527903748073,-45.32673546552101,2.7698357352016378e-143,3.9247687829985595e-143,2.7698357352016378e-143,3.9247687829985595e-143,175.61554560695222,491114.44352216925,4314805.390360712,11,meandering
35076,216.41644333356956,-2.99109789087333,NA,p,2022-01-04T20:00:13Z,-73.92367563841884,-32.64699119772487,2.7785049936971495e-143,3.9268664352126864e-143,2.7785049936971495e-143,3.9268664352126864e-143,80.81173091920805,490823.8682721139,4314775.657204494,12,meandering
35076,224.53558503399734,-3.04574497071908,NA,p,2022-01-04T21:00:13Z,72.5055069724546,13.26335211602401,2.780309335307853e-143,3.927956211568555e-143,2.780309335307853e-143,3.927956211568555e-143,73.7086497684383,491033.42423309456,4314829.716210798,13,meandering
35076,179.64354698171488,-2.61912290806879,NA,p,2022-01-04T22:00:13Z,-73.83658539791509,-32.045454059162374,2.7749342334549114e-143,3.9262794093136055e-143,2.7749342334549114e-143,3.9262794093136055e-143,80.49069802829078,490822.3720213726,4314753.079451513,14,meandering
35076,52.480803295459744,-3.03651614561159,NA,p,2022-01-04T23:00:13Z,26.950743794804943,54.24472405365346,2.766884529574734e-143,3.923429622154575e-143,2.766884529574734e-143,3.923429622154575e-143,60.57088969752902,490938.103479898,4314890.4768076725,15,resting
35076,32.3572271343508,2.84924608449823,NA,p,2022-01-05T00:00:13Z,-3.5739947492405797,0.4876798135830569,2.7812676965729126e-143,3.9276405130816125e-143,2.7812676965729126e-143,3.9276405130816125e-143,3.6071138141422208,490908.69025185617,4314847.013067259,16,resting
35076,44.341467314586396,-2.30341940137002,NA,p,2022-01-05T01:00:13Z,10.788418891151379,10.149730176735403,2.7816308166253833e-143,3.9285302595245455e-143,2.7816308166253833e-143,3.9285302595245455e-143,14.812393622621741,490933.77873104456,4314867.447312042,17,resting
35076,38.579189892551334,1.65257090347869,NA,p,2022-01-05T02:00:13Z,41.758609097280186,1.3644834990075339,0,2.009380501547678e-143,0,2.009380501547678e-143,41.780895741457186,490931.60196594644,4314823.1593066985,18,resting
35076,17.30643858365681,0.142687073789104,NA,p,2022-01-05T03:00:13Z,35.526423576239765,1.1608437109484246,2.7898154060797635e-143,3.931227543656052e-143,2.7898154060797635e-143,3.931227543656052e-143,35.54538409188531,490970.16057703947,4314824.419228657,19,resting
35076,62.74632648343255,3.1204743132626,NA,p,2022-01-05T04:00:13Z,22.55444819801804,1.9351013290884653,2.7844047837913216e-143,3.9297582622853525e-143,2.7844047837913216e-143,3.9297582622853525e-143,22.637308821300273,490987.20162786625,4314827.438401254,20,resting
35076,66.11847413611753,-0.957472335685383,NA,p,2022-01-05T05:00:13Z,-21.176318790294633,-3.9219833927228267,2.7731191824369892e-143,3.9258565944262393e-143,2.7731191824369892e-143,3.9258565944262393e-143,21.536444257141873,490925.20011853316,4314817.799193424,21,resting
35076,754.7036227964885,2.72138700788759,NA,p,2022-01-05T06:00:13Z,-30.884311233617034,21.660746062748938,2.767289287371307e-143,3.923448738036473e-143,2.767289287371307e-143,3.923448738036473e-143,37.723051313087296,490879.28883708187,4314865.378672799,22,meandering
35076,66.73903110036679,-3.04557062135592,NA,p,2022-01-05T07:00:13Z,293.48086740652,-878.2770849565748,0,2.0017367459283945e-143,0,2.0017367459283945e-143,926.0138538345427,491136.1961163999,4314155.747636206,23,meandering
35076,272.18795043147594,-1.54586319958934,NA,p,2022-01-05T08:00:13Z,-113.4077017144339,308.6137151083592,0,2.01027112599271e-143,0,2.01027112599271e-143,328.791319777657,491107.56582249893,4314216.0336589925,0,meandering
35076,449.08488984795736,1.30781975758403,NA,p,2022-01-05T09:00:13Z,324.31823887607106,66.31211493693306,0,2.011559096820175e-143,0,2.011559096820175e-143,331.028120640959,491350.4484244101,4314338.89261084,1,meandering
35076,508.7836434195235,0.161015504607388,NA,p,2022-01-05T10:00:13Z,-197.37399603636078,514.4445092672123,0,2.0111563837752642e-143,0,2.0111563837752642e-143,551.0078469736563,491258.8845971701,4314778.543954328,2,meandering
35076,2998.2207122144405,-2.02461773816925,456674.0025,p,2022-01-05T11:00:13Z,-167.91728311131715,437.6672005554936,2.7909066627173323e-143,3.9318850440978044e-143,2.7909066627173323e-143,3.9318850440978044e-143,468.7737113038325,491076.63553960907,4315253.566139946,3,traveling
35076,2219.832484925074,-2.98510449092479,NA,p,2022-01-05T12:00:13Z,1385.1391737553108,48.41103845938096,2.7899910394121334e-143,3.9315582152627465e-143,2.7899910394121334e-143,3.9315582152627465e-143,1385.9849058760565,494063.3922028912,4314991.627075483,4,traveling
35076,1264.8029468256686,0.204133939130719,NA,p,2022-01-05T13:00:13Z,-521.6158485789103,-55.0551775540333,2.7835462992377183e-143,3.929464340085044e-143,2.7835462992377183e-143,3.929464340085044e-143,524.5132658610294,491848.84373984596,4314838.554001585,5,traveling
