ID,step,angle,x,y,t,states
M5,9.876954809895444,-0.8661558887686662,492958.38347838575,4317777.35959926,2021-12-25T14:00:16Z,1
M5,612.3766404324687,-1.5194264107035926,492954.06237466325,4317786.241170007,2021-12-25T15:00:13Z,3
M5,721.8538748459208,0.21110817936988457,493490.2417481065,4318082.073604404,2021-12-25T16:00:13Z,3
M5,1216.415811181038,0.42617768795417355,494035.17265319347,4318555.490255264,2021-12-25T17:00:21Z,3
M5,634.1815407378494,1.57944989654738,494541.52124675864,4319661.509480904,2021-12-25T18:00:19Z,3
M5,461.95802365162183,-2.1334038905307784,493962.6324483509,4319920.495939412,2021-12-25T19:00:31Z,3
M5,457.5448567604057,-3.0029490654800957,494347.1306385369,4320176.555224266,2021-12-25T20:00:22Z,3
M5,315.26892111612426,-2.209745674754692,494005.00917827577,4319872.745740581,2021-12-25T21:00:22Z,2
M5,274.2623824129587,-1.9332797242192943,493977.55085369386,4320186.816645049,2021-12-25T22:01:07Z,2
M5,276.13566196211184,-2.010605792023957,494241.4871685145,4320112.2681633355,2021-12-25T23:00:13Z,2
M5,33.796652731217996,-1.0883842955475656,494060.4295868475,4319903.775823121,2021-12-26T00:00:08Z,1
M5,6.540204012078877,2.360590952729977,494027.5436532998,4319911.56871158,2021-12-26T01:00:20Z,1
M5,12.546102272365626,1.4710318846847599,494031.0017419262,4319906.017505263,2021-12-26T02:00:12Z,1
M5,27.560901380486847,-2.592115196613685,494042.25840230344,4319911.5575665785,2021-12-26T03:00:09Z,1
M5,287.1173972633712,3.0614095454680403,494027.5259810088,4319888.264669642,2021-12-26T04:00:11Z,3
M5,1003.8436450219604,-3.000184400910334,494199.9447884371,4320117.84723574,2021-12-26T05:00:13Z,3
M5,940.7602811336461,-0.3488888693818506,493716.26541831036,4319238.213033037,2021-12-26T06:00:12Z,3
M5,724.9243330184036,0.35946209400573137,493008.48089661926,4318618.478430636,2021-12-26T07:00:11Z,3
M5,322.1347627584015,1.4616645081650512,492665.92828524,4317979.594249396,2021-12-26T08:00:16Z,2
M5,61.5040906062623,-0.015104083539139723,492931.56134150986,4317797.358454904,2021-12-26T09:00:12Z,2
M5,7.870912471928201,-2.6675424801148866,492981.7464628916,4317761.802769659,2021-12-26T10:00:13Z,1
M5,16.89013966369776,-0.7667801544032935,492973.9551636845,4317762.919425294,2021-12-26T11:00:27Z,1
M5,1.4075111625479415,-1.1657331264736115e-6,492963.5773363854,4317776.245246785,2021-12-26T12:00:33Z,1
M5,19.814751951866594,-0.35170933707591634,492962.71251903084,4317777.3557325415,2021-12-26T13:00:12Z,1
M5,28.225006435836526,3.0158516031849043,492956.66872188885,4317796.226262768,2021-12-26T14:00:21Z,1
M5,7.958655643576914,-3.107367958787375,492961.8387827705,4317768.478804167,2021-12-26T15:00:34Z,1
M5,6.87976578370473,-3.106490122213633,492960.11410338327,4317776.248339589,2021-12-26T16:00:10Z,1
M5,4.438852495097987,-0.2544334237004655,492961.83977378625,4317769.588516851,2021-12-26T17:00:22Z,1
M5,15.705895562835959,2.259974434723063,492961.8358097244,4317765.149666126,2021-12-26T18:00:11Z,1
M5,8.473653181669738,2.856178276873213,492973.9660460838,4317775.12626481,2021-12-26T19:00:21Z,1
M5,65.35622538581029,-0.7502471087049463,492966.1707995105,4317771.804077412,2021-12-26T20:00:34Z,1
M5,772.9980801327025,-2.3609326626496876,492904.7183602634,4317794.053434869,2021-12-26T21:00:12Z,3
M5,683.238897590304,0.6458847045460933,493606.2852531972,4318118.599158348,2021-12-26T22:00:12Z,3
M5,1055.713345131329,0.3848908834686857,493928.8161978785,4318720.9189910805,2021-12-26T23:00:19Z,3
M5,220.97671896690764,-0.7334099062011827,494041.2862026036,4319770.624266444,2021-12-27T00:00:13Z,3
M5,347.29514731583157,0.39087446766167555,494205.85668606043,4319918.09381008,2021-12-27T01:00:32Z,3
M5,1006.0949949803158,2.8045812762411177,494356.6905926482,4320230.924518247,2021-12-27T02:00:35Z,3
M5,1148.5532528852289,-2.9816410739136274,493644.6440945525,4319520.138387633,2021-12-27T03:00:21Z,3
M5,82.43279974674356,-2.217580312601473,494317.8999161102,4320450.676497251,2021-12-27T04:00:39Z,3
M5,1824.8801470140993,-1.8328162057808914,494342.07770168246,4320371.869129836,2021-12-27T05:00:24Z,3
M5,956.8045247139861,-0.8242335698255889,492518.35772708495,4320306.807580359,2021-12-27T06:00:27Z,3
M5,826.7139297580666,1.9342823844427564,491843.9464865036,4320985.51545352,2021-12-27T07:00:29Z,3
M5,632.5417496915823,-2.7148477792852597,491503.00928991166,4320232.3768543,2021-12-27T08:00:36Z,3
M5,2064.2283134826916,-2.790595906177873,491501.9608999205,4320864.917735177,2021-12-27T09:00:17Z,3
M5,323.577953722688,-1.24598662432901,492214.9244153584,4318927.723486828,2021-12-27T10:00:15Z,3
M5,11.13086600201915,-2.1714266641869324,491962.803826803,4318724.898683212,2021-12-27T11:00:18Z,1
M5,27.915758684228557,-2.1012149437783876,491961.94944419875,4318735.996710438,2021-12-27T12:00:18Z,1
M5,602.8827941664898,-2.317988825943435,491987.04241532664,4318723.764278837,2021-12-27T13:00:13Z,3
M5,1542.2876437985246,2.1833651149991846,491424.9623875316,4318505.742018836,2021-12-27T14:00:17Z,3
